,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
39910,1,CHASE MANHATTAN PLAZA,1 CHASE MANHATTAN PLAZA,10005,Manhattan,Asbestos,,2012-06-16,40.708362,-74.009591,Battery Park City-Lower Manhattan,lower manhattan
39917,129,WEST  147 STREET,129 WEST  147 STREET,10039,Manhattan,Asbestos,,2019-11-22,40.822210999999996,-73.936399,Central Harlem North-Polo Grounds,central harlem - morningside heights
39940,1780,EAST   13 STREET,1780 EAST   13 STREET,11229,Brooklyn,Asbestos,,2019-11-22,40.606277,-73.959715,Homecrest,coney island - sheepshead bay
40015,430,EAST   55 STREET,430 EAST   55 STREET,11203,Brooklyn,Asbestos,,2019-12-01,40.647281,-73.92506999999999,Rugby-Remsen Village,east flatbush - flatbush
40033,1633,STERLING PLACE,1633 STERLING PLACE,11233,Brooklyn,Asbestos,,2019-12-03,40.671155,-73.924943,Crown Heights North,bedford stuyvesant - crown heights
40040,,OLMSTED CENTER,OLMSTED CENTER,11368,Queens,Asbestos,,2019-12-04,40.751242,-73.84947,park-cemetery-etc-Queens,west queens
40041,755,WHITEPLAINS ROAD,755 WHITEPLAINS ROAD,10473,Bronx,Asbestos,,2019-12-04,40.821603,-73.858177,Soundview-Castle Hill-Clason Point-Harding Park,pelham - throgs neck
40048,1149,EASTERN PARKWAY,1149 EASTERN PARKWAY,11213,Brooklyn,Asbestos,,2019-12-04,40.668754,-73.930136,Crown Heights North,bedford stuyvesant - crown heights
40062,60,WEST 76 STREET,60 WEST 76 STREET,10023,Manhattan,Asbestos,,2019-12-05,40.779482,-73.9757,Upper West Side,upper west side
40072,270-05,76 AVENUE,270-05 76 AVENUE,11004,Queens,Asbestos,,2019-12-05,40.753347,-73.706795,Glen Oaks-Floral Park-New Hyde Park,southeast queens
40084,250,WEST   50 STREET,250 WEST   50 STREET,10019,Manhattan,Asbestos,,2019-12-06,40.761829999999996,-73.985034,Midtown-Midtown South,chelsea - clinton
40100,595,AUTUMN AVENUE,595 AUTUMN AVENUE,11208,Brooklyn,Asbestos,,2019-12-08,40.674175,-73.867777,East New York,east new york
40103,8800,SHORE FRONT PARKWAY,8800 SHORE FRONT PARKWAY,11693,Queens,Asbestos,,2019-12-09,40.584705,-73.81197399999999,Hammels-Arverne-Edgemere,rockaway
40119,83-60,150 STREET,83-60 150 STREET,11435,Queens,Asbestos,,2019-12-10,40.714083,-73.810195,Briarwood-Jamaica Hills,jamaica
40148,1420,GRAND CONCOURSE,1420 GRAND CONCOURSE,10456,Bronx,Asbestos,,2011-12-06,40.839249,-73.913448,East Concourse-Concourse Village,high bridge - morrisania
40151,54,OTTAVIO PROM,54 OTTAVIO PROM,10307,Staten Island,Asbestos,,2012-11-19,40.502947,-74.230234,Charleston-Richmond Valley-Tottenville,south beach - tottenville
40172,60,NEW YORK AVENUE,60 NEW YORK AVENUE,11216,Brooklyn,Asbestos,,2012-01-06,40.678002,-73.94695899999999,Crown Heights North,bedford stuyvesant - crown heights
40176,234,EAST 149 STREET,234 EAST 149 STREET,10451,Bronx,Asbestos,,2013-03-18,40.81774,-73.92415600000001,Melrose South-Mott Haven North,high bridge - morrisania
40217,631,2 AVENUE,631 2 AVENUE,10016,Manhattan,Asbestos,,2019-12-15,40.745090000000005,-73.975665,Murray Hill-Kips Bay,gramercy park - murray hill
40232,2750,HOMECREST AVENUE,2750 HOMECREST AVENUE,11235,Brooklyn,Asbestos,,2019-12-16,40.584298,-73.95629,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
40235,135,WEST 131 STREET,135 WEST 131 STREET,10027,Manhattan,Asbestos,,2011-09-29,40.812062,-73.943876,Central Harlem North-Polo Grounds,central harlem - morningside heights
40297,78,CATHERINE STREET,78 CATHERINE STREET,10038,Manhattan,Asbestos,,2019-12-22,40.710770000000004,-73.99664200000001,Chinatown,lower manhattan
40305,744,WILLOUGHBY AVENUE,744 WILLOUGHBY AVENUE,11206,Brooklyn,Asbestos,,2011-12-19,40.695023,-73.939113,Stuyvesant Heights,williamsburg - bushwick
40328,43-03,DITMARS BOULEVARD,43-03 DITMARS BOULEVARD,11105,Queens,Asbestos,,2019-12-23,40.771257,-73.903789,Steinway,long island city - astoria
40329,2495,AMSTERDAM AVENUE,2495 AMSTERDAM AVENUE,10033,Manhattan,Asbestos,,2019-12-23,40.849728000000006,-73.92974,Washington Heights North,washington heights
40345,78-34,65 STREET,78-34 65 STREET,11385,Queens,Asbestos,,2010-07-14,40.697179,-73.888785,Glendale,ridgewood -forest hills
40377,3901,NOSTRAND AVENUE,3901 NOSTRAND AVENUE,11235,Brooklyn,Asbestos,,2019-12-26,40.588547999999996,-73.939599,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
40400,417,WEST  144 STREET,417 WEST  144 STREET,10031,Manhattan,Asbestos,,2019-12-28,40.823777,-73.946225,Hamilton Heights,washington heights
40429,896,EASTERN PARKWAY,896 EASTERN PARKWAY,11213,Brooklyn,Asbestos,,2011-11-01,40.669191999999995,-73.93848100000001,Crown Heights North,bedford stuyvesant - crown heights
40430,947,EAST 94 STREET,947 EAST 94 STREET,11236,Brooklyn,Asbestos,,2011-12-19,40.646203,-73.90759399999999,Canarsie,canarsie - flatlands
40447,139-66,PERSHING CRESCENT,139-66 PERSHING CRESCENT,11435,Queens,Asbestos,,2020-01-01,40.710692,-73.81805,Briarwood-Jamaica Hills,jamaica
40452,947,EAST 94 STREET,947 EAST 94 STREET,11236,Brooklyn,Asbestos,,2011-12-19,40.646203,-73.90759399999999,Canarsie,canarsie - flatlands
40468,1721,GRAND AVENUE,1721 GRAND AVENUE,10453,Bronx,Asbestos,,2020-01-02,40.849207,-73.913547,University Heights-Morris Heights,crotona -tremont
40477,7,VAN CORTLANDT AVENUE,7 VAN CORTLANDT AVENUE,10301,Staten Island,Asbestos,,2020-01-03,40.617271,-74.098691,Grymes Hill-Clifton-Fox Hills,stapleton - st. george
